Cell.type,ENSEMBL,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,SYMBOL
Mono,ENSG00000101448,41.197371518449195,-0.23145365399559012,0.13568868177743315,-1.7057697883397374,0.08805095018722672,0.41882896229929945,EPPIN
Mono,ENSG00000119899,1548.215567626445,-0.25068251548464726,0.14695863253692804,-1.7058032669272103,0.08804471467416522,0.41882896229929945,SLC17A5
Mono,ENSG00000123416,30366.34777653243,-0.150356721246051,0.08811403784378871,-1.7063878233864171,0.08793589620860659,0.41882896229929945,TUBA1B
Mono,ENSG00000133800,7875.189439182019,-0.43826795116648276,0.2568676132259721,-1.7062016719909674,0.0879705375589032,0.41882896229929945,LYVE1
Mono,ENSG00000154258,135.24714884243204,-0.2765456819735197,0.1621324575682772,-1.7056774819875953,0.08806814443761189,0.41882896229929945,ABCA9
Mono,ENSG00000164402,593.4551475995758,-0.1974047442050511,0.11568863217873161,-1.7063452172212847,0.08794382391895358,0.41882896229929945,SEPTIN8
Mono,ENSG00000167700,251.93123466402145,-0.223771577544534,0.13115479192895277,-1.7061639476028616,0.08797755911979026,0.41882896229929945,MFSD3
Mono,ENSG00000186998,55.21054109944213,-0.3488739715928023,0.20443644644541314,-1.7065155340877813,0.08791213658760952,0.41882896229929945,EMID1
Mono,ENSG00000279968,6.512350803679415,-0.5132892562408772,0.3008802755520608,-1.7059584756730375,0.08801581111234558,0.41882896229929945,CCDC28A-AS1
Mono,ENSG00000142515,4.8661101163845455,-0.4728286985430441,0.2772795721062172,-1.7052417347280027,0.08814934927507172,0.4190247286684649,KLK3
Mono,ENSG00000251292,16.24716177705273,0.28560344830259105,0.1674846008660158,1.7052519863068956,0.08814743812163801,0.4190247286684649,NA
Mono,ENSG00000119705,1984.6318013952773,-0.08478847432997172,0.049731421229001,-1.7049276339709174,0.0882079217913847,0.4190255727654033,SLIRP
Mono,ENSG00000143320,24.741915976263375,-0.5965284412510505,0.3498867368465959,-1.7049187020558372,0.08820958784540692,0.4190255727654033,CRABP2
Mono,ENSG00000196290,509.39330703843177,-0.17895330911353474,0.10495778995056833,-1.7050026415172792,0.0881939317700458,0.4190255727654033,NIF3L1
T cell ,ENSG00000129933,1327.9652666610473,0.1136261755106122,0.05012359590986345,2.2669198697344966,0.023395121179905057,0.4192204965224241,MAU2
Mono,ENSG00000160948,3535.162356626004,-0.09900123227220461,0.058082879710120244,-1.7044821600839952,0.08829104615973214,0.4193173578677544,VPS28
Mono,ENSG00000050030,19.33795960592133,-0.29398383362466524,0.17255656329958732,-1.703695460799481,0.08843799660624167,0.4194167922031929,NEXMIF
Mono,ENSG00000109103,1142.544531122997,0.1392151377520778,0.0816956105230567,1.7040712084866243,0.08836778474061134,0.4194167922031929,UNC119
Mono,ENSG00000127399,40.03230443708382,0.32950203873089423,0.19341202131289434,1.7036275020250102,0.0884507001207693,0.4194167922031929,LRRC61
Mono,ENSG00000182224,588.7282745006999,0.23462730928268402,0.1377030085133802,1.703864801616778,0.08840634817326218,0.4194167922031929,CYB5D1
Mono,ENSG00000221838,321.9451401370332,-0.1678979904409148,0.09852036756710106,-1.7041957372576941,0.08834452532589651,0.4194167922031929,AP4M1
Mono,ENSG00000244165,307.4667243478487,-0.21529008704387928,0.1263536197704741,-1.7038695641245694,0.08840545823097534,0.4194167922031929,P2RY11
Mono,ENSG00000261135,38.445901466324244,0.42408356657191443,0.24893096527372444,1.7036191785364758,0.08845225612923523,0.4194167922031929,NA
Mono,ENSG00000165678,7267.135191252416,-0.0922969328703427,0.05418457229966598,-1.7033802972532028,0.08849692244606977,0.41953354174320273,GHITM
Fibro,ENSG00000063322,2060.1287118398227,0.08960177925031367,0.034964331994458676,2.5626624087803025,0.010387299369247796,0.41979784392991776,MED29
Fibro,ENSG00000115944,2481.381922972592,0.06572154756858707,0.025652425118307478,2.562001341607398,0.010407091647754298,0.41979784392991776,COX7A2L
Fibro,ENSG00000139977,285.31972628257154,-0.3488459124317985,0.1360786757869049,-2.56356045805502,0.010360465532325388,0.41979784392991776,"NAA30"
Fibro,ENSG00000153107,469.7705771054143,-0.15033741429989572,0.058687200138261696,-2.5616729703532366,0.01041693551558651,0.41979784392991776,ANAPC1
Fibro,ENSG00000214021,1694.3272270079467,-0.305583639109249,0.11928645140930345,-2.5617631801344354,0.010414230394268252,0.41979784392991776,TTLL3
Fibro,ENSG00000258128,13.032644234305236,-0.5864968870254411,0.22889209882112263,-2.5623291063610885,0.01039727421663362,0.41979784392991776,NA
T cell ,ENSG00000229178,27.81477469001413,0.48769691213309857,0.21525347933891675,2.265686546070735,0.02347058186279298,0.41987981622416637,NA
T cell ,ENSG00000253641,23.348725509348863,-0.2884467056694058,0.12729625637099592,-2.2659480639300837,0.02345456331630755,0.41987981622416637,LINCR-0001
Mono,ENSG00000102003,61.107088093748,-0.18159191972224722,0.10666395542416103,-1.702467520542688,0.08866776204143195,0.4198887256706547,SYP
Mono,ENSG00000124275,510.5794348032786,0.13647144834354027,0.08014280652685597,1.7028533720965773,0.08859551184241955,0.4198887256706547,MTRR
Mono,ENSG00000138777,2154.7409183836767,-0.08334070426276033,0.04895031665076647,-1.702556999934246,0.08865100291474516,0.4198887256706547,PPA2
Mono,ENSG00000143401,2124.454882274491,-0.16427394148817964,0.09649050608716594,-1.7024881322498262,0.08866390132606415,0.4198887256706547,ANP32E
Mono,ENSG00000162885,198.18056389135697,0.15585402302507526,0.0915472203072193,1.7024440775159702,0.08867215324721901,0.4198887256706547,B3GALNT2
T cell ,ENSG00000249781,32.69642408075626,0.2715650185930626,0.11988180287551817,2.2652730612922793,0.023495928092986434,0.41998729738557977,LINC02112
T cell ,ENSG00000082293,88.96214047478927,0.5932256507866581,0.2620565947742317,2.263731051293469,0.023590661462912964,0.4200535314199922,COL19A1
T cell ,ENSG00000089248,4122.434860415214,0.12010063158906277,0.05310057747722472,2.261757541913267,0.023712387398513234,0.4200535314199922,ERP29
T cell ,ENSG00000117597,572.590883608398,0.25012214999352644,0.11048111691884817,2.263935747293802,0.023578066917984954,0.4200535314199922,UTP25
T cell ,ENSG00000133488,7.759324190054147,0.41084201800531844,0.18164585661615038,2.2617747834100057,0.023711321588975872,0.4200535314199922,SEC14L4
T cell ,ENSG00000163297,2828.618518473403,-0.17263197096451882,0.07629824696741606,-2.262594198766363,0.02366071607548621,0.4200535314199922,ANTXR2
T cell ,ENSG00000168807,557.0143887099555,-0.19188823950562534,0.0848029026637824,-2.26275555998836,0.023650761768567466,0.4200535314199922,SNTB2
T cell ,ENSG00000206559,24.56828172050797,0.3345252916343134,0.14789717881442413,2.2618774361751908,0.02370497681134124,0.4200535314199922,ZCWPW2
T cell ,ENSG00000222037,33.63646739415267,1.628599559256919,0.7196499984941652,2.2630439278325425,0.023632981524838274,0.4200535314199922,IGLC6
T cell ,ENSG00000230715,20.02615440195862,-0.3629191893317694,0.16037143423007627,-2.262991480210302,0.023636214487932836,0.4200535314199922,NA
T cell ,ENSG00000243795,30.51186531578175,0.28148991500971304,0.12445585940785689,2.261765065534091,0.023711922309253543,0.4200535314199922,LINC02044
T cell ,ENSG00000255986,68.81951501037437,-0.8306575284447124,0.367066096161183,-2.262964455534899,0.02363788048595808,0.4200535314199922,MT1JP
Mono,ENSG00000074695,965.2445937136289,-0.14726688379242206,0.0865204877073626,-1.7021041801165222,0.08873584046358288,0.42009525919538326,LMAN1
Fibro,ENSG00000125449,274.0142807368945,-0.20895876234701627,0.08159590760490934,-2.56089758029046,0.010440212937295553,0.4201098185080492,ARMC7
Mono,ENSG00000111897,10566.027264497576,-0.0912637106682773,0.053637006113704956,-1.7015064277601102,0.08884793185998216,0.420367732704907,SERINC1
Mono,ENSG00000126391,951.6352047449404,0.1708492403897779,0.1004058304036591,1.7015868471274715,0.0888328448636473,0.420367732704907,FRMD8
Mono,ENSG00000243896,4.8558184976707555,-0.7888346905402763,0.46361788707987633,-1.7014759622602065,0.08885364784933152,0.420367732704907,OR2A7
Mono,ENSG00000260048,8.520518716003798,2.497467775818407,1.4679706860527895,1.7013062996059012,0.08888548566765148,0.4204233254291402,NA
T cell ,ENSG00000133706,1861.1066722891887,0.14214634596197767,0.06286782645497756,2.261034840512181,0.023757099692945857,0.4205026007590857,LARS1
Fibro,ENSG00000183807,35.17245666540568,0.7499252458393348,0.2930525554755146,2.559012818101814,0.010496987085815831,0.4205170782037717,FAM162B
Fibro,ENSG00000211962,4.250645229509064,-0.9708548216308986,0.3793839635052395,-2.5590296771136205,0.010496478031667495,0.4205170782037717,IGHV1-46
Fibro,ENSG00000267152,36.799358702144616,-0.504798400649565,0.1972100694776734,-2.559698913886922,0.010476288305466085,0.4205170782037717,NA
Mono,ENSG00000110887,16.657397673205534,0.4101000389864184,0.24111094367239852,1.7008769188993271,0.08896610159853921,0.42066720661702467,DAO
Mono,ENSG00000151164,72.44469538027383,0.21869439570046492,0.1285900113147456,1.700710603136769,0.08899734309126543,0.42066720661702467,RAD9B
Mono,ENSG00000211455,1805.0756462883303,0.12335870349001642,0.07253246356559918,1.7007378134681639,0.08899223117691188,0.42066720661702467,STK38L
Mono,ENSG00000137947,1863.6050426206227,0.1437710568286436,0.08454355465185476,1.7005560911258595,0.08902637523417489,0.42070942281582313,GTF2B
Mono,ENSG00000171824,2392.0304572189134,-0.07229882320935788,0.04252276477086787,-1.7002380630454546,0.08908615535795736,0.4208968920185209,EXOSC10
Fibro,ENSG00000126432,4439.941021229781,0.09250184333493837,0.03618576023658243,2.556305097092378,0.010579031708039713,0.4210371303661762,PRDX5
Fibro,ENSG00000164576,400.48999454661094,-0.34618391350170563,0.13535305459683958,-2.557636505011604,0.010538618710080844,0.4210371303661762,SAP30L
Fibro,ENSG00000211673,10.58774557471974,-0.7891120805355042,0.3087273446191843,-2.5560161556433405,0.010587820296919485,0.4210371303661762,NA
Fibro,ENSG00000224884,5.736087781128529,-0.5797479864984714,0.22674314302973478,-2.5568490352206332,0.010562504614390716,0.4210371303661762,NA
Fibro,ENSG00000230092,18.92011511584805,-0.6541171884133312,0.25577229473311613,-2.5574200250885863,0.010545180287627532,0.4210371303661762,NA
Mono,ENSG00000000003,40.34785672620061,-0.385813293679493,0.22695709326210967,-1.6999393503595963,0.08914233419065755,0.42106726576629716,TSPAN6
Mono,ENSG00000155111,210.09308052442617,0.15997365350883883,0.09411146412503837,1.6998317367190743,0.08916258005672803,0.4210678701686186,CDK19
T cell ,ENSG00000261582,5.85610186630054,0.8455099750083317,0.3740865143349985,2.260199025114197,0.02380890134705848,0.42107631877476875,NA
T cell ,ENSG00000168301,277.6959876297057,-0.2613046213823566,0.11562787004567703,-2.2598757659302398,0.023828962366065954,0.42108820558683513,KCTD6
Mono,ENSG00000212907,66817.85873735805,-0.22180401863018712,0.13049636358349628,-1.6996950147830663,0.08918830754701383,0.4210943552806225,ND4L
T cell ,ENSG00000152642,643.0381459795084,-0.2045435651693676,0.09055925127795816,-2.258671116234735,0.02390385044733466,0.4211240311269222,GPD1L
T cell ,ENSG00000173369,368.3279968324951,0.814466022126124,0.3607066893766024,2.2579731568985846,0.023947333016012012,0.4211240311269222,C1QB
T cell ,ENSG00000174500,835.2072428339602,0.2976600036091847,0.1317423973594758,2.2594093441079695,0.023857933700375283,0.4211240311269222,GCSAM
T cell ,ENSG00000187889,11.978116832976102,-0.4221066767604777,0.18686141653532035,-2.2589290212337203,0.023887800411542856,0.4211240311269222,FYB2
T cell ,ENSG00000211957,29.062181587709173,2.0380151191499434,0.9025846581331644,2.2579766903696488,0.02394711270962614,0.4211240311269222,IGHV3-35
T cell ,ENSG00000253958,9.105922629203933,-1.1459182752148718,0.5073877460865424,-2.2584665949331355,0.023916584938488892,0.4211240311269222,CLDN23
Mono,ENSG00000227938,5.920152684870203,0.8069923993291693,0.4748870041231466,1.6993356152570178,0.08925596565234321,0.42131875532330704,NA
Fibro,ENSG00000167549,397.0380112334135,-0.3740458073019004,0.1464554683879207,-2.5539900381947827,0.01064963033835691,0.42145890001085,CORO6
Fibro,ENSG00000178057,3037.873277964981,0.14235769897101835,0.05572146555235441,2.5548089512696475,0.010624609516439482,0.42145890001085,NDUFAF3
Fibro,ENSG00000217128,1226.8502712411178,-0.20896317078605967,0.08182998283335753,-2.5536259883080046,0.010660770223269162,0.42145890001085,FNIP1
Fibro,ENSG00000272908,8.31068615063165,-0.5623603362769121,0.22015019103517333,-2.5544394653151308,0.010635892198436768,0.42145890001085,NA
Mono,ENSG00000109805,204.77098942266036,-0.6318910440280081,0.3719114893505912,-1.699036093591454,0.08931238313713638,0.42149000655248353,NCAPG
Mono,ENSG00000268186,22.720138740448682,0.2810293708871896,0.16544063766520634,1.698671951784266,0.08938101106300511,0.4217187920533582,NA
T cell ,ENSG00000041515,31.67018103512942,-0.6032996954665504,0.26752790377278696,-2.255090728699973,0.024127634471342724,0.4217308256538671,MYO16
T cell ,ENSG00000108239,19.467192183509287,-0.49523516847413557,0.21965664532063647,-2.254587689579036,0.02415922087307916,0.4217308256538671,TBC1D12
T cell ,ENSG00000118523,1057.9830478593362,-0.8113225820169595,0.35958979839809807,-2.2562447144808955,0.024055309636703003,0.4217308256538671,CCN2
T cell ,ENSG00000121410,415.00199216208813,-0.1513165712034309,0.06706949618048329,-2.256116115681556,0.024063360111678367,0.4217308256538671,A1BG
T cell ,ENSG00000144028,4214.482154287813,-0.10025841278336103,0.044442479452172536,-2.2559140268322717,0.024076015892618288,0.4217308256538671,SNRNP200
T cell ,ENSG00000186193,43.659110645311294,-0.6352634261666318,0.2816099064748428,-2.2558276948377953,0.02408142417873295,0.4217308256538671,SAPCD2
T cell ,ENSG00000235241,12.29919778015296,0.6434230052972211,0.2853907730396409,2.2545333138988672,0.024162637330314412,0.4217308256538671,NA
T cell ,ENSG00000242887,68.98612587319953,-1.4740431688475804,0.6535757557815379,-2.255351664758338,0.024111264105719978,0.4217308256538671,IGHJ3
T cell ,ENSG00000248971,18.985966468113517,1.331918511662049,0.5908293049066615,2.254320326701574,0.024176023480019546,0.4217308256538671,KRT8P46
T cell ,ENSG00000277876,5.801126760094428,-0.8277804515020668,0.3669070441214464,-2.256104004446617,0.024064118413246717,0.4217308256538671,NA
Mono,ENSG00000078900,21.284215279083487,0.3715019626043709,0.21880381528622328,1.697876986826756,0.08953098156861582,0.42184869263107116,TP73
Mono,ENSG00000099330,351.28081024325127,0.160397143209747,0.09446945584584479,1.697873050856596,0.08953172459498511,0.42184869263107116,OCEL1
Mono,ENSG00000120659,8.303703646455535,-0.4741785916461954,0.2793108897912175,-1.6976731268896814,0.08956947246492533,0.42184869263107116,TNFSF11
Mono,ENSG00000149201,30.60276344429842,-0.4271877063105749,0.25155460835796795,-1.6981907391761117,0.08947176785680273,0.42184869263107116,CCDC81
Mono,ENSG00000152672,50.69119076559462,0.8231546235955315,0.4848727424574863,1.6976714744234274,0.08956978452233541,0.42184869263107116,CLEC4F
Mono,ENSG00000174243,1182.7330567558333,-0.14746713303137532,0.08685956236827702,-1.6977650935671014,0.08955210654138346,0.42184869263107116,DDX23
Mono,ENSG00000183628,252.13821764966315,-0.13913670606062953,0.08195297017874284,-1.697762823692254,0.08955253512565856,0.42184869263107116,DGCR6
Mono,ENSG00000283020,8.504701350574665,0.3765523591929231,0.22176268894233953,1.6979969037570177,0.08950834621578431,0.42184869263107116,DUX4L37
Mono,ENSG00000160218,303.66968711380525,-0.21591467362752137,0.1272031610968394,-1.6974002199768143,0.08962102101239239,0.42199504382213104,TRAPPC10
Mono,ENSG00000124203,41.84249716940446,0.21670515548417554,0.1276947745176968,1.6970557824521086,0.08968611485336149,0.42205451284723916,ZNF831
Mono,ENSG00000130158,118.50107244726416,-0.27160608296289196,0.16005953140918386,-1.6969066482429287,0.08971431092486226,0.42205451284723916,DOCK6
Mono,ENSG00000157330,30.644802197295242,-0.2126239926310196,0.12527773052885827,-1.6972209804043406,0.08965489001835575,0.42205451284723916,C1orf158
Mono,ENSG00000184293,387.66654515256215,-0.3344306671777471,0.1970825116296561,-1.6969068661261342,0.08971426972555097,0.42205451284723916,CLECL1
Fibro,ENSG00000069869,767.2908085572408,-0.2085241247189942,0.08172349335253423,-2.5515811447202155,0.010723534979210551,0.42212577489546305,NEDD4
Fibro,ENSG00000148848,843.5576061758845,-0.708248817634271,0.2776451202697895,-2.550913975891459,0.010744084134254313,0.42212577489546305,ADAM12
Fibro,ENSG00000169894,24.850454101429953,0.5642335447937202,0.22126527753449815,2.5500320297917005,0.01077130226980768,0.42212577489546305,MUC3A
Fibro,ENSG00000182771,26.512476427629046,0.7056445347594904,0.27669669189151713,2.5502456496160364,0.010764704032622013,0.42212577489546305,GRID1
Fibro,ENSG00000223812,16.681185911887543,-0.48457778709963445,0.18994631049842017,-2.551130294808568,0.010737417564303228,0.42212577489546305,NA
Fibro,ENSG00000256898,1.0293201535113599,1.2898678547948252,0.505330418166074,2.5525236724833715,0.010694564177676941,0.42212577489546305,NA
T cell ,ENSG00000054282,848.9835737498591,0.16145206881436522,0.07165851668209176,2.253075786240965,0.024254370903111173,0.42218405160200906,SDCCAG8
T cell ,ENSG00000119392,1354.471419248052,0.14238698762858348,0.06319053886134382,2.253295986935907,0.024240492627441476,0.42218405160200906,GLE1
T cell ,ENSG00000131781,141.15958671681224,-0.29033597426910746,0.12892801305828752,-2.2519231265733417,0.024327130388276382,0.42218405160200906,FMO5
T cell ,ENSG00000140986,100.0665696020763,0.13445544362766076,0.059693296836195786,2.2524378909179634,0.024294613506849066,0.42218405160200906,RPL3L
